Sample Name,Comments,DIC flag,TA flag,Analysis Type,Date (analysis),Time (analysis),Station,Cast,Niskin,Replicate (diff bottle),Repeat(same bottle),No. Of Repeats,Depth (m),CTD Temp (C),Salinity,Phosphate (uMol/Kg),Silicate (uMol/Kg),Nitrate (uMol/Kg),DIC pipette volume (ml),DIC set end point (cpm),DIC pipette temp sample (C),DIC background (cpm),DIC total time (s),DIC total counts,DIC cell Number (sequential),Sample Bottle temp (C),TA pipette vol (ml),TA cell temp (C),TA Acid Batch,TA Acid conc (Mol),TA Acid density (Kg/l),salinity_availability,ctd_temp_availability,Pressure_CTD,sampling_date,Longitude,Latitude,crm_batch,DIC_certified_umolkg,TA_certified_umolkg,sample_temp_flag,sample_temperature_alternative,analysis_datetime,netdiccounts,diccounts_volcorr,dic_sw_density,dicpipmass,dic_crm_pip_umol,dic_crm_counts_per_umol,dic_crm_counts_per_umol_mean_allcells,dic_crm_counts_per_umol_std_allcells,dic_sample_pip_umol_allcells,dic_sample_umol_per_l_allcells,dic_sample_umol_per_kg_allcells,dic_crm_counts_per_umol_mean_percell,dic_crm_counts_per_umol_std_percell,dic_sample_pip_umol,dic_sample_umol_per_l,dic_sample_umol_per_kg,dic_driftcorr_flag,dic_crm_counts_per_umol_driftcorr,dic_sample_pip_umol_driftcorr,dic_sample_umol_per_l_driftcorr,dic_sample_umol_per_kg_driftcorr
0000_039_11_125_1_1, ,,,3,2024-02-03 00:00:00,11044,0,39,11,1,1,1,125,-1.8028,34.4218,0.0,0.0,,21.8442,50,0.0,52,279.0,242147.0,9,24.83,96.7556,25.03,,,,1.0,1.0,126.118,2024-02-02 00:00:00,-59.90274,-66.13492,,,,,,2024-02-03 01:10:44,241905.2,241953.58104000002,1022.9575699030322,22.345689748475817,,,4843.449614233142,7.0707489583139544,49.94481604374047,2286.41085705773,2235.0984286420235,4849.2548455720325,13.75221508675229,49.88502516441042,2283.6737058079684,2232.4227054934854,0,4856.657870944473,49.808985196842116,2280.192691737034,2229.019813552166
0000_039_12_100_1_1, ,,,3,2024-02-03 00:00:00,14122,0,39,12,1,1,1,100,-1.8344,34.4086,0.0,0.0,,21.8442,50,0.0,75,308.0,241742.0,9,24.52,96.7556,25.04,,,,1.0,1.0,100.808,2024-02-02 00:00:00,-59.90282,-66.13498,,,,,,2024-02-03 01:41:22,241357.0,241405.2714,1023.0407812234705,22.347507433201734,,,4843.449614233142,7.0707489583139544,49.83163225043971,2281.229445364889,2229.851915225443,4849.2548455720325,13.75221508675229,49.7719768678251,2278.49849698433,2227.1824728819097,0,4857.24445141945,49.690107717240245,2274.750630246942,2223.519015074386
0000_039_14_47_1_1, ,,,3,2024-02-03 00:00:00,21023,0,39,14,1,1,1,47,-1.747,34.3389,0.0,0.0,,21.8442,50,0.0,12,374.0,241487.0,9,24.66,96.7556,25.07,,,,1.0,1.0,47.205,2024-02-02 00:00:00,-59.90308,-66.13506,,,,,,2024-02-03 02:10:23,241412.2,241460.48244,1022.946100611111,22.34543921096923,,,4843.449614233142,7.0707489583139544,49.84302908624818,2281.75117817307,2230.5683327889374,4849.2548455720325,13.75221508675229,49.78336006003873,2279.0196052059005,2227.898032794111,0,4857.800075253588,49.69578744703645,2275.010641132953,2223.9789953486847
0000_039_16_21_1_1, ,,,3,2024-02-03 00:00:00,23835,0,39,16,1,1,1,21,-1.4947,33.904,0.0,0.0,,21.8442,50,0.0,54,295.0,236986.0,9,24.91,96.7556,25.08,,,,1.0,1.0,21.13,2024-02-02 00:00:00,-59.9035,-66.1351,,,,,,2024-02-03 02:38:35,236720.5,236767.8441,1022.5421866565862,22.336616033763804,,,4843.449614233142,7.0707489583139544,48.874359981853495,2237.4067249820773,2188.0825595056795,4849.2548455720325,13.75221508675229,48.81585058705566,2234.7282384823275,2185.463120880357,0,4858.340061196941,48.72456374362555,2230.549241612215,2181.3762509940625
0000_039_18_13_1_1, ,,,3,2024-02-03 00:00:00,30717,0,39,18,1,1,1,13,-0.8894,32.8346,0.0,0.0,,21.8442,50,0.0,5,317.0,228337.0,9,24.39,96.7556,24.98,,,,1.0,1.0,12.983,2024-02-02 00:00:00,-59.90394,-66.13506,,,,,,2024-02-03 03:07:17,228310.58333333334,228356.24545000002,1021.8897155784441,22.322363325038648,,,4843.449614233142,7.0707489583139544,47.13801144176484,2157.9188728250447,2111.694481242085,4849.2548455720325,13.75221508675229,47.081580697250644,2155.335544320719,2109.1664897524524,0,4858.889621359063,46.988221821238525,2151.0616924052392,2104.984187249231
0000_039_19_9_1_1, ,,,3,2024-02-03 00:00:00,34245,0,39,19,1,1,1,9,-0.9019,32.8602,0.0,0.0,,21.8442,50,0.0,58,301.0,220589.0,9,24.39,96.7556,25.03,,,,1.0,1.0,8.909,2024-02-02 00:00:00,-59.90414,-66.13502,,,,,,2024-02-03 03:42:45,220298.03333333333,220342.09293999997,1021.9090604780478,22.322785898894573,,,4843.449614233142,7.0707489583139544,45.48370497877325,2082.186803763619,2037.5460833956934,4849.2548455720325,13.75221508675229,45.42925466878537,2079.6941370608843,2035.1068578333243,0,4859.568752616295,45.33283600828351,2075.2802120601123,2030.7875644915985
0000_039_20_5_1_1, ,,,3,2024-02-03 00:00:00,40416,0,39,20,1,1,1,5,-0.9082,32.8491,0.0,0.0,,21.8442,50,0.0,32,285.0,214420.0,9,24.25,96.7556,,,,,1.0,1.0,4.688,2024-02-02 00:00:00,-59.90438,-66.135,,,,,,2024-02-03 04:04:16,214268.0,214310.8536,1021.9420751219511,22.323507077378924,,,4843.449614233142,7.0707489583139544,44.23871766320105,2025.1928504225857,1981.7100202875138,4849.2548455720325,13.75221508675229,44.18575777588862,2022.7684133952546,1979.3376382451738,0,4859.9807631676085,44.08824035351648,2018.3041884581025,1974.9692644930515
8888_0208_0028_0_3_1, ,,,3,2024-02-03 00:00:00,44457,8888,208,28,3,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,66,287.0,223962.0,9,24.48,96.7556,24.89,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-03 04:44:57,223646.3,223691.02925999998,1022.0937790267617,22.32682092781639,45.98565999218631,4863.392197437223,4843.449614233142,7.0707489583139544,46.17500290346464,2113.8335532299025,2068.140513723404,4849.2548455720325,13.75221508675229,46.1197250138785,2111.303000974103,2065.6646623800866,0,4860.759785441682,46.01056416526413,2106.3057546288774,2060.7754374892124
8888_0208_0028_0_3_2, ,,,3,2024-02-03 00:00:00,51147,8888,208,28,3,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,96,292.0,223881.0,9,24.74,96.7556,24.99,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-03 05:11:47,223413.8,223458.48275999998,1022.0161910049351,22.325126079550003,45.98216918100596,4858.705101983019,4843.449614233142,7.0707489583139544,46.12699992655397,2111.636037325879,2066.147342782833,4849.2548455720325,13.75221508675229,46.07177950319611,2109.108115801728,2063.673877541871,0,4861.273601853405,45.95787406716245,2103.8936682122694,2058.5717591651246
8888_0208_1227_0_1_1, ,,,3,2024-02-03 00:00:00,101458,8888,208,1227,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,40,367.0,222455.0,10,24.44,96.7556,24.89,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-03 10:14:58,222210.33333333334,222254.7754,1022.105668237202,22.32708063810709,45.98619490708365,4832.109588156083,4843.449614233142,7.0707489583139544,45.87852688305826,2100.261253928194,2054.837693592344,4834.925916842832,9.699741666095411,45.95940809749468,2103.9638941913495,2058.46025472102,0,4827.4202379559865,46.03086584138386,2107.235139825851,2061.660751241251
8888_0208_1227_0_1_2, ,,,3,2024-02-03 00:00:00,104206,8888,208,1227,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,86,378.0,222329.0,10,24.47,96.7556,24.95,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-03 10:42:06,221787.2,221831.55744,1022.0967525161819,22.32688588131398,45.985793774307155,4822.950346111354,4843.449614233142,7.0707489583139544,45.791164906154464,2096.2619325108935,2050.9427579633225,4834.925916842832,9.699741666095411,45.87189210643072,2099.9575221995187,2054.5584525436325,0,4827.933824255015,45.93832642977939,2102.998801960218,2057.5339827497623
0000_044_2_382_1_1, ,,,3,2024-02-03 00:00:00,111036,0,44,2,1,1,1,382,-1.6524,34.5467,0.0,0.0,,21.8442,50,0.0,29,304.0,242302.0,10,24.37,96.7556,24.92,,,,1.0,1.0,386.116,2024-02-02 00:00:00,-60.33306,-66.06724,,,,,,2024-02-03 11:10:36,242155.06666666668,242203.49768,1023.1900562658755,22.35076822708304,,,4843.449614233142,7.0707489583139544,49.996404619356575,2288.7725171604625,2236.898710209637,4834.925916842832,9.699741666095411,50.084545416321916,2292.8074919805676,2240.842234480026,0,4828.473279151483,50.15147701287912,2295.871536283275,2243.83683385474
0000_044_2_382_2_1, ,,,3,2024-02-03 00:00:00,113852,0,44,2,2,1,1,382,-1.6524,34.5467,0.0,0.0,,21.8442,50,0.0,0,307.0,242255.0,10,24.39,96.7556,24.79,,,,1.0,1.0,386.116,2024-02-02 00:00:00,-60.33306,-66.06724,,,,,,2024-02-03 11:38:52,242255.0,242303.451,1023.1840868366795,22.350637829677794,,,4843.449614233142,7.0707489583139544,50.01703729674413,2289.7170551791382,2237.8348966099807,4834.925916842832,9.699741666095411,50.10521446793762,2293.7536951656557,2241.7800713233573,0,4829.0083174582105,50.16661477350964,2296.564523924412,2244.5272101763926
0000_044_2_382_3_1, ,,,3,2024-02-03 00:00:00,120811,0,44,2,3,1,1,382,-1.6524,34.5467,0.0,0.0,,21.8442,50,0.0,0,496.0,242497.0,10,24.5,96.7556,24.94,,,,1.0,1.0,386.116,2024-02-02 00:00:00,-60.33306,-66.06724,,,,,,2024-02-03 12:08:11,242497.0,242545.4994,1023.1511987875757,22.34991941655556,,,4843.449614233142,7.0707489583139544,50.06700168561458,2292.0043620555834,2240.1423804923324,4834.925916842832,9.699741666095411,50.155266941163106,2296.0450344330807,2244.0916231675947,0,4829.563230418949,50.21095872037359,2298.594534035286,2246.5834343536894
0000_044_4_350_1_1, ,,,3,2024-02-03 00:00:00,123619,0,44,4,1,1,1,350,-1.6532,34.5468,0.0,0.0,,21.8442,50,0.0,0,428.0,242671.0,10,24.29,96.7556,24.86,,,,1.0,1.0,354.409,2024-02-02 00:00:00,-60.33306,-66.06726,,,,,,2024-02-03 12:36:19,242671.0,242719.5342,1023.2139781668508,22.351290781872322,,,4843.449614233142,7.0707489583139544,50.10292649414127,2293.6489546031103,2241.612217526895,4834.925916842832,9.699741666095411,50.19125508306904,2297.692526303048,2245.56405144064,0,4830.09574496001,50.2414471293279,2299.9902550483835,2247.8096508894005
0000_044_4_350_2_1, ,,,3,2024-02-03 00:00:00,130342,0,44,4,2,1,1,350,-1.6532,34.5468,0.0,0.0,,21.8442,50,0.0,0,410.0,242499.0,10,24.35,96.7556,24.91,,,,1.0,1.0,354.409,2024-02-02 00:00:00,-60.33306,-66.06726,,,,,,2024-02-03 13:03:42,242499.0,242547.4998,1023.1960981923268,22.350900208132824,,,4843.449614233142,7.0707489583139544,50.06741461444822,2292.023265418199,2240.0625544482627,4834.925916842832,9.699741666095411,50.15568059796662,2296.0639711212416,2244.0116563947827,0,4830.614063319634,50.20045005072355,2298.1134603566875,2246.0146832232335
0000_044_4_350_3_1, ,,,3,2024-02-03 00:00:00,133027,0,44,4,3,1,1,350,-1.6532,34.5468,0.0,0.0,,21.8442,50,0.0,61,336.0,242642.0,10,24.59,96.7556,24.94,,,,1.0,1.0,354.409,2024-02-02 00:00:00,-60.33306,-66.06726,,,,,,2024-02-03 13:30:27,242300.4,242348.86007999998,1023.1242953449472,22.3493317323741,,,4843.449614233142,7.0707489583139544,50.02641078126776,2290.146161510504,2238.3850837384125,4834.925916842832,9.699741666095411,50.11460447737744,2294.1835579869003,2242.3312284001763,0,4831.120393792633,50.154080264968094,2295.9907098894946,2244.0975356913004
0000_044_6_290_1_1, ,,,3,2024-02-03 00:00:00,135729,0,44,6,1,1,1,290,-1.6497,34.5284,0.0,0.0,,21.8442,50,0.0,19,337.0,242351.0,10,24.34,96.7556,24.89,,,,1.0,1.0,293.404,2024-02-02 00:00:00,-60.33306,-66.06726,,,,,,2024-02-03 13:57:29,242244.28333333333,242292.73218999998,1023.1851616701146,22.35066130855432,,,4843.449614233142,7.0707489583139544,50.014824686410535,2289.615764661124,2237.733550517731,4834.925916842832,9.699741666095411,50.102997956898776,2293.652226078262,2241.678546563754,0,4831.63208726747,50.13715426961133,2295.2158591118614,2243.2067479999896
0000_044_6_290_2_1, ,,,3,2024-02-03 00:00:00,142410,0,44,6,2,1,1,290,-1.6497,34.5284,0.0,0.0,,21.8442,50,0.0,0,558.0,242487.0,10,24.46,96.7556,24.89,,,,1.0,1.0,293.404,2024-02-02 00:00:00,-60.33306,-66.06726,,,,,,2024-02-03 14:24:10,242487.0,242535.4974,1023.14932915457,22.349878575918257,,,4843.449614233142,7.0707489583139544,50.06493704144638,2291.909845242507,2240.0540956580753,4834.925916842832,9.699741666095411,50.15319865714552,2295.9503509922783,2244.003182692233,0,4832.137155857636,50.18214346545426,2297.2754079093884,2245.2982594511705
0000_044_6_290_3_1, ,,,3,2024-02-03 00:00:00,145205,0,44,6,3,1,1,290,-1.6497,34.5284,0.0,0.0,,21.8442,50,0.0,0,362.0,242420.0,10,24.39,96.7556,24.88,,,,1.0,1.0,293.404,2024-02-02 00:00:00,-60.33306,-66.06726,,,,,,2024-02-03 14:52:05,242420.0,242468.484,1023.1702452138296,22.35033547049994,,,4843.449614233142,7.0707489583139544,50.051103925519435,2291.2765825948964,2239.389381496379,4834.925916842832,9.699741666095411,50.13934115422772,2295.3159719389,2243.3372966775514,0,4832.665569279692,50.16279246406299,2296.389543405709,2244.386556536144
0000_044_8_225_1_1, ,,,3,2024-02-03 00:00:00,151944,0,44,8,1,1,1,225,-1.845,34.4801,0.0,0.0,,21.8442,50,0.0,34,454.0,241548.0,10,24.37,96.7556,24.89,,,,1.0,1.0,227.438,2024-02-02 00:00:00,-60.33308,-66.06726,,,,,,2024-02-03 15:19:44,241290.73333333334,241338.99148,1023.1396807514548,22.34966781427093,,,4843.449614233142,7.0707489583139544,49.81795054175177,2280.603113950237,2229.024205448885,4834.925916842832,9.699741666095411,49.905776734402224,2284.6236865805213,2232.9538474185238,0,4833.188935170416,49.92371218461906,2285.444748931939,2233.756340339935
0000_044_12_200_1_1, ,,,3,2024-02-03 00:00:00,155223,0,44,12,1,1,1,200,-1.8306,34.4752,0.0,0.0,,21.8442,50,0.0,0,401.0,241597.0,10,24.3,96.7556,24.88,,,,1.0,1.0,202.04,2024-02-02 00:00:00,-60.33286,-66.06726,,,,,,2024-02-03 15:52:23,241597.0,241645.3194,1023.1568360733683,22.350042558553874,,,4843.449614233142,7.0707489583139544,49.88118371047653,2283.4978488787197,2231.8160504524794,4834.925916842832,9.699741666095411,49.969121379580706,2287.523524760838,2235.75061428491,0,4833.806942271185,49.98068869636829,2288.0530619738092,2236.268166623224
0000_044_13_160_1_1, ,,,3,2024-02-03 00:00:00,164348,0,44,13,1,1,1,160,-1.7534,34.4577,0.0,0.0,,21.8442,50,0.0,39,322.0,241604.0,10,24.47,96.7556,24.88,,,,1.0,1.0,161.486,2024-02-02 00:00:00,-60.33272,-66.06728,,,,,,2024-02-03 16:43:48,241394.7,241442.97894,1023.0928713064967,22.348645299393375,,,4843.449614233142,7.0707489583139544,49.83941595895383,2281.585773750187,2230.0866692938503,4834.925916842832,9.699741666095411,49.927279993905024,2285.6080787534,2234.0181843263776,0,4834.780169379665,49.92878508289501,2285.6769798342357,2234.0855301976744
0000_044_14_30_1_1, ,,,3,2024-02-03 00:00:00,171339,0,44,14,1,1,1,30,-1.666,34.194,0.0,0.0,,21.8442,50,0.0,23,564.0,239724.0,10,24.79,96.7556,24.9,,,,1.0,1.0,30.01,2024-02-02 00:00:00,-60.33256,-66.0673,,,,,,2024-02-03 17:13:39,239507.8,239555.70156,1022.7974781659121,22.342192672551818,,,4843.449614233142,7.0707489583139544,49.44983825085605,2263.751396290825,2213.2938774450254,4834.925916842832,9.699741666095411,49.53701548262743,2267.7422603083396,2217.195787747611,0,4835.345177402836,49.532720253209426,2267.5456301081945,2217.003540304356
0000_044_16_19_1_1, ,,,3,2024-02-03 00:00:00,174224,0,44,16,1,1,1,19,-1.1944,33.2529,0.0,0.0,,21.8442,50,0.0,0,255.0,233406.0,10,24.48,96.7556,24.7,,,,1.0,1.0,18.879,2024-02-02 00:00:00,-60.33256,-66.0673,,,,,,2024-02-03 17:42:24,233406.0,233452.6812,1022.1790959237355,22.328684607177266,,,4843.449614233142,7.0707489583139544,48.19003367230339,2206.0791272879483,2158.211937697993,4834.925916842832,9.699741666095411,48.27498994077913,2209.968318399352,2162.0167416965423,0,4835.889364359784,48.265372181627704,2209.528029482778,2161.5860061059498
0000_044_18_12_1_1, ,,,3,2024-02-03 00:00:00,180959,0,44,18,1,1,1,12,-1.0728,32.9434,0.0,0.0,,21.8442,50,0.0,0,340.0,217209.0,10,24.65,96.7556,24.71,,,,1.0,1.0,11.87,2024-02-02 00:00:00,-60.33256,-66.0673,,,,,,2024-02-03 18:09:59,217209.0,217252.4418,1021.8945980498936,22.32246997872149,,,4843.449614233142,7.0707489583139544,44.84592951306885,2052.9902451483163,2009.0039120141037,4834.925916842832,9.699741666095411,44.92499031750123,2056.6095493312287,2012.5456708117517,0,4836.411468367791,44.9111911632499,2055.97784140641,2011.927497542195
0000_044_19_8_1_1, ,,,3,2024-02-03 00:00:00,190345,0,44,19,1,1,1,8,-0.9156,32.6818,0.0,0.0,,21.8442,50,0.0,0,267.0,214203.0,10,24.87,96.7556,24.53,,,,1.0,1.0,7.627,2024-02-02 00:00:00,-60.33256,-66.0673,,,,,,2024-02-03 19:03:45,214203.0,214245.8406,1021.6312328960141,22.316716977627113,,,4843.449614233142,7.0707489583139544,44.22529747610775,2024.5784911375902,1981.7116254350656,4834.925916842832,9.699741666095411,44.30326414181603,2028.1477070259398,1985.205269495097,0,4837.429176844889,44.28033820635889,2027.0981865373367,1984.1779707450107
0000_044_21_5_1_1, ,,,3,2024-02-03 00:00:00,193235,0,44,21,1,1,1,5,-0.899,32.6966,0.0,0.0,,21.8442,50,0.0,82,304.0,212864.0,10,25.11,96.7556,24.87,,,,1.0,1.0,4.678,2024-02-02 00:00:00,-60.33256,-66.0673,,,,,,2024-02-03 19:32:35,212448.53333333333,212491.02304,1021.5702079912734,22.315383937402974,,,4843.449614233142,7.0707489583139544,43.86306253894417,2007.995831339402,1965.597484765878,4834.925916842832,9.699741666095411,43.940390605211284,2011.5358129485758,1969.0627205191158,0,4837.974941155408,43.91269816759247,2010.2680879863976,1967.821763263059
0000_044_22_3_1_1, ,,,3,2024-02-03 00:00:00,200446,0,44,22,1,1,1,3,-0.8804,32.6984,0.0,0.0,,21.8442,50,0.0,31,447.0,212911.0,10,24.74,96.7556,24.87,,,,1.0,1.0,2.726,2024-02-02 00:00:00,-60.33256,-66.0673,,,,,,2024-02-03 20:04:46,212680.05,212722.58600999997,1021.6826834632296,22.31784087410748,,,4843.449614233142,7.0707489583139544,43.91086249251163,2010.1840530901395,1967.5228773342383,4834.925916842832,9.699741666095411,43.988274827358346,2013.7278924088932,1970.9915074442654,0,4838.584115076461,43.95501761296531,2012.2054189654602,1969.5013447273325
0000_044_24_2_1_1, ,,,3,2024-02-03 00:00:00,203330,0,44,24,1,1,1,2,-0.8877,32.6902,0.0,0.0,,21.8442,50,0.0,20,290.0,212666.0,10,24.93,96.7556,24.98,,,,1.0,1.0,1.815,2024-02-02 00:00:00,-60.33256,-66.0673,,,,,,2024-02-03 20:33:30,212569.33333333334,212611.84720000002,1021.619567968667,22.316462166621157,,,4843.449614233142,7.0707489583139544,43.88800344049604,2009.1375944413642,1966.6201171500902,4834.925916842832,9.699741666095411,43.965375476143684,2012.679588913473,1970.0871557456326,0,4839.127986562788,43.9271980248492,2010.9318732134475,1968.3764252987787
3333_202402030541_1_7_1_1, ,,,3,2024-02-03 00:00:00,210050,3333,202402030541,1,1,1,1,7,-0.714874,32.512,0.0,0.0,,21.8442,50,0.0,0,326.0,216731.0,10,24.88,96.7556,24.92,,,,1.0,1.0,,2024-02-03 05:41:00,-59.29295,-65.62668,,,,,,2024-02-03 21:00:50,216731.0,216774.3462,1021.5000506594515,22.313851406615193,,,4843.449614233142,7.0707489583139544,44.74723952182886,2048.4723414832706,2005.3570630376717,4834.925916842832,9.699741666095411,44.82612634146081,2052.08368086086,2008.8923926495088,0,4839.645358510199,44.78241357476592,2050.082565384217,2006.9333957063845
3333_202402030541_1_7_2_1, ,,,3,2024-02-03 00:00:00,212816,3333,202402030541,1,2,1,1,7,-0.714874,32.512,0.0,0.0,,21.8442,50,0.0,54,359.0,216711.0,10,24.75,96.7556,24.95,,,,1.0,1.0,,2024-02-03 05:41:00,-59.29295,-65.62668,,,,,,2024-02-03 21:28:16,216387.9,216431.17758,1021.5389472322603,22.31470107113094,,,4843.449614233142,7.0707489583139544,44.676401580417895,2045.2294696266238,2002.1062096241487,4834.925916842832,9.699741666095411,44.75516351681756,2048.8350920069197,2005.6358081676647,0,4840.1646232819185,44.70672318853406,2046.6175547071562,2003.465027204519
3333_202402021659_1_7_1_1, ,,,3,2024-02-03 00:00:00,220328,3333,202402021659,1,1,1,1,7,-0.509247,32.6739,0.0,0.0,,21.8442,50,0.0,36,400.0,212408.0,10,24.41,96.7556,24.89,,,,1.0,1.0,,2024-02-02 16:59:00,-60.33257,-66.06733,,,,,,2024-02-03 22:03:28,212168.0,212210.4336,1021.7623645281092,22.319581443224923,,,4843.449614233142,7.0707489583139544,43.80514238787892,2005.3443196765693,1962.6327894771478,4834.925916842832,9.699741666095411,43.882368344238046,2008.879626822591,1966.092798642444,0,4840.83089739969,43.82883940729443,2006.4291394189042,1963.69450380525
3333_202402021659_1_7_2_1, ,,,3,2024-02-03 00:00:00,223223,3333,202402021659,1,2,1,1,7,-0.509247,32.6739,0.0,0.0,,21.8442,50,0.0,0,222.0,212428.0,10,24.45,96.7556,24.97,,,,1.0,1.0,,2024-02-02 16:59:00,-60.33257,-66.06733,,,,,,2024-02-03 22:32:23,212428.0,212470.48559999999,1021.7505096693848,22.319322483319976,,,4843.449614233142,7.0707489583139544,43.858823136252134,2007.8017568165524,1965.0606853783038,4834.925916842832,9.699741666095411,43.936143728695185,2011.3413962834613,1968.5249747849753,0,4841.378239063546,43.877588056637634,2008.66079126897,1965.901433138435
8888_208_1168_0_1_1, ,,,3,2024-02-03 00:00:00,230109,8888,208,1168,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,0,291.0,222834.0,10,24.39,96.7556,24.86,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-03 23:01:09,222834.0,222878.5668,1022.1205119409611,22.327404886940744,45.986862749436376,4845.60125821436,4843.449614233142,7.0707489583139544,46.0072918576817,2106.155952503717,2060.574979073868,4834.925916842832,9.699741666095411,46.08840007739123,2109.8689847827445,2064.2076547081497,0,4841.922741491231,46.0217999949687,2106.8201167801385,2061.2247696500885
8888_208_1168_0_1_2, ,,,3,2024-02-03 00:00:00,232747,8888,208,1168,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,52,242.0,222735.0,10,24.5,96.7556,24.89,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-03 23:27:47,222525.26666666666,222569.77172,1022.0878296750147,22.326690968986956,45.985392321183674,4839.04247488953,4843.449614233142,7.0707489583139544,45.94354941006212,2103.2379034280093,2057.7858794158224,4834.925916842832,9.699741666095411,46.024545255488405,2106.9457913536958,2061.4136380271984,0,4842.426863669301,45.953252972425965,2103.682120307723,2058.220496546382
8888_0208_1045_0_1_1, ,,,3,2024-02-04 00:00:00,50936,8888,208,1045,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,51,660.0,223141.0,11,24.19,96.7556,24.79,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-04 05:09:36,222580.0,222624.516,1022.179688586814,22.328697553428082,45.98952520289368,4839.797736941959,4843.449614233142,7.0707489583139544,45.9548498958094,2103.7552254515795,2058.107051960764,4846.823353134618,6.718635778813428,45.922862003223074,2102.290859963884,2056.674460896741,0,,,,
8888_0208_1045_0_1_2, ,,,3,2024-02-04 00:00:00,53627,8888,208,1045,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,42,453.0,223010.0,11,24.45,96.7556,24.89,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-04 05:36:27,222692.9,222737.43858,1022.1026971215211,22.327015736461934,45.98606123176119,4842.617393946161,4843.449614233142,7.0707489583139544,45.97815972846839,2104.822320271211,2059.306101235111,4846.823353134618,6.718635778813428,45.946155610556005,2103.357212008497,2057.872675546244,0,,,,
3333_202402032231_1_7_1_1, ,,,3,2024-02-04 00:00:00,60555,3333,202402032231,1,1,1,1,7,0.826904,32.4184,0.0,0.0,,21.8442,50,0.0,42,645.0,219028.0,11,24.26,96.7556,24.88,,,,1.0,1.0,,2024-02-03 22:31:00,-58.76216,-65.0537,,,,,,2024-02-04 06:05:55,218576.5,218620.21529999998,1021.61362326133,22.316332309245144,,,4843.449614233142,7.0707489583139544,45.12826960307029,2065.915419336496,2022.2081737138624,4846.823353134618,6.718635778813428,45.09685707003095,2064.4773930851647,2020.8005708603096,0,,,,
3333_202402032231_1_7_2_1, ,,,3,2024-02-04 00:00:00,63348,3333,202402032231,1,2,1,1,7,0.826904,32.4184,0.0,0.0,,21.8442,50,0.0,46,520.0,218643.0,11,24.31,96.7556,24.94,,,,1.0,1.0,,2024-02-03 22:31:00,-58.76216,-65.0537,,,,,,2024-02-04 06:33:48,218244.33333333334,218287.9822,1021.5988794068165,22.316010241538383,,,4843.449614233142,7.0707489583139544,45.05968900594989,2062.775885862146,2019.1642017656486,4846.823353134618,6.718635778813428,45.02832420995635,2061.3400449527267,2017.758717736288,0,,,,
